TIMESTAMP,TEMPERATURE,HUMIDITY,ISRAINING
1987,24032019 1900,26.019066,91.78891,0
1988,24032019 2000,26.259066,90.22328,0
1989,24032019 2100,26.369066,88.94339,0
1990,24032019 2200,25.579065,89.31862,0
1991,24032019 2300,25.819065,85.95542,1
1992,25032019 0000,25.349066,89.303345,0
1993,25032019 0100,25.289066,89.29933,0
1994,25032019 0200,25.119066,90.48181,1
1995,25032019 0300,24.599066,91.77419,0
1996,25032019 0400,24.869066,90.905426,0
1997,25032019 0500,25.209066,92.525,1
1998,25032019 0600,25.129066,92.68857,0
1999,25032019 0700,25.009066,94.25692,1
2000,25032019 0800,25.049067,95.85445,1
2001,25032019 0900,27.269066,82.201614,1
2002,25032019 1000,26.899065,82.80607,1
2003,25032019 1100,27.049067,81.63464,1
2004,25032019 1200,27.929066,77.01705,1
2005,25032019 1300,28.409065,75.934944,1
2006,25032019 1400,28.159065,76.035416,0
2007,25032019 1500,28.159065,74.17634,0
2008,25032019 1600,28.009066,73.97329,0
2009,25032019 1700,26.279066,83.947426,0
2010,25032019 1800,25.879066,84.620705,0
2011,25032019 1900,25.969067,85.24531,0
2012,25032019 2000,25.359066,89.735825,0
2013,25032019 2100,25.269066,91.64192,0
2014,25032019 2200,24.839066,90.9587,0
2015,25032019 2300,25.499065,87.07812,0
2016,26032019 0000,25.129066,87.470795,0
2017,26032019 0100,25.109066,88.2673,0
2018,26032019 0200,25.009066,88.5275,0
2019,26032019 0300,24.819065,89.75555,0
2020,26032019 0400,24.779066,90.18857,0
2021,26032019 0500,24.999065,89.49614,0
2022,26032019 0600,25.199066,88.80921,0
2023,26032019 0700,25.049067,89.12148,0
2024,26032019 0800,25.799067,88.74417,0
2025,26032019 0900,27.949066,75.86691,0
2026,26032019 1000,28.249065,72.28447,0
2027,26032019 1100,28.719067,69.527664,0
2028,26032019 1200,30.029066,65.1236,0
2029,26032019 1300,30.139067,63.77697,0
2030,26032019 1400,29.799067,67.85538,0
2031,26032019 1500,29.569065,70.90949,0
2032,26032019 1600,29.289066,72.153305,0
2033,26032019 1700,27.809065,77.27925,0
2034,26032019 1800,27.169065,80.04096,0
2035,26032019 1900,26.379066,84.72024,0
2036,26032019 2000,26.169065,87.71042,0
2037,26032019 2100,26.509066,86.43046,0
2038,26032019 2200,26.499065,86.84565,0
2039,26032019 2300,25.669065,88.62826,0
2040,27032019 0000,25.209066,89.07854,0
2041,27032019 0100,24.689066,90.12849,0
2042,27032019 0200,24.749065,90.13219,0
2043,27032019 0300,23.909065,92.186195,0
2044,27032019 0400,23.709066,91.561584,0
2045,27032019 0500,23.739065,92.68377,0
2046,27032019 0600,23.359066,93.460365,0
2047,27032019 0700,24.759066,91.50548,0
2048,27032019 0800,26.269066,89.68554,0
2049,27032019 0900,28.979065,73.72639,0
2050,27032019 1000,29.269066,71.32898,0
2051,27032019 1100,29.259066,69.83617,0
2052,27032019 1200,30.859066,63.92544,0
2053,27032019 1300,30.909065,65.02486,0
2054,27032019 1400,30.799067,68.533806,0
2055,27032019 1500,30.299067,73.18916,0
2056,27032019 1600,29.969067,75.9812,0
2057,27032019 1700,27.619066,84.88866,0
2058,27032019 1800,27.119066,87.36427,0
2059,27032019 1900,26.829065,90.52585,0
2060,27032019 2000,26.339066,93.12695,0
2061,27032019 2100,25.899065,95.131516,0
2062,27032019 2200,27.149065,88.41471,0
2063,27032019 2300,26.639067,88.4314,0
2064,28032019 0000,24.639067,94.24509,0
2065,28032019 0100,24.909065,93.4635,0
2066,28032019 0200,24.609066,93.17077,0
2067,28032019 0300,24.209066,94.91655,0
2068,28032019 0400,24.679066,93.73687,0
2069,28032019 0500,24.539066,95.040054,0
2070,28032019 0600,24.729065,94.02133,0
2071,28032019 0700,25.189066,91.858765,0
2072,28032019 0800,25.759066,90.13938,0
2073,28032019 0900,29.589066,70.36007,0
2074,28032019 1000,29.919065,71.22603,0
2075,28032019 1100,30.459066,69.58948,0
2076,28032019 1200,31.659065,65.4091,0
2077,28032019 1300,31.759066,64.99939,0
2078,28032019 1400,31.959066,64.88378,0
2079,28032019 1500,31.989065,64.541306,0
2080,28032019 1600,31.339066,65.89703,0
2081,28032019 1700,28.979065,77.02641,0
2082,28032019 1800,28.659065,76.65886,0
2083,28032019 1900,28.419065,78.06389,0
2084,28032019 2000,27.999065,81.69412,0
2085,28032019 2100,27.459066,86.5101,0
2086,28032019 2200,27.829065,82.6581,0
2087,28032019 2300,26.669065,88.38067,0
2088,29032019 0000,26.419065,90.93599,0
2089,29032019 0100,26.609066,91.21761,0
2090,29032019 0200,26.279066,92.13067,0
2091,29032019 0300,25.469067,94.49725,0
2092,29032019 0400,25.209066,94.54621,0
2093,29032019 0500,25.849066,94.39563,0
2094,29032019 0600,26.479065,92.2496,0
2095,29032019 0700,26.929066,90.15511,0
2096,29032019 0800,27.809065,87.62531,0
2097,29032019 0900,29.769066,75.99741,0
2098,29032019 1000,31.389067,73.75373,0
2099,29032019 1100,31.799067,72.43723,0
2100,29032019 1200,32.829067,69.67803,0
2101,29032019 1300,32.36907,71.343796,0
2102,29032019 1400,31.469067,72.55518,0
2103,29032019 1500,29.989065,76.437195,0
2104,29032019 1600,28.929066,79.923454,0
2105,29032019 1700,28.109066,85.23771,0
2106,29032019 1800,27.629066,86.4212,0
2107,29032019 1900,27.529066,89.657005,0
2108,29032019 2000,27.879066,86.64771,0
2109,29032019 2100,27.359066,90.716705,0
2110,29032019 2200,27.069065,90.27061,0
2111,29032019 2300,26.619066,92.36565,0
2112,30032019 0000,26.179066,92.6223,0
2113,30032019 0100,26.199066,92.62312,1
2114,30032019 0200,26.359066,91.7505,0
2115,30032019 0300,26.109066,91.628845,0
2116,30032019 0400,26.329065,91.25757,0
2117,30032019 0500,26.709066,93.417915,1
2118,30032019 0600,26.819065,92.48411,1
2119,30032019 0700,27.049067,88.93616,1
2120,30032019 0800,27.689066,89.66682,1
2121,30032019 0900,29.969067,69.87879,0
2122,30032019 1000,30.359066,67.22801,0
2123,30032019 1100,30.279066,67.78211,0
2124,30032019 1200,31.389067,63.00103,0
2125,30032019 1300,32.059067,60.57367,0
2126,30032019 1400,31.609066,62.329464,0
2127,30032019 1500,30.519066,67.78643,0
2128,30032019 1600,29.369066,74.23187,0
2129,30032019 1700,28.139067,83.98244,0
2130,30032019 1800,27.859066,85.62177,0
2131,30032019 1900,27.539066,88.127335,0
2132,30032019 2000,27.369066,89.96702,0
2133,30032019 2100,27.169065,93.10321,0
2134,30032019 2200,26.879066,94.20217,0
2135,30032019 2300,26.299067,94.184586,0
2136,31032019 0000,25.839066,94.56443,0
2137,31032019 0100,25.959066,94.34263,0
2138,31032019 0200,25.959066,93.502205,0
2139,31032019 0300,25.679066,94.8993,0
2140,31032019 0400,26.019066,93.83962,0
2141,31032019 0500,26.089066,95.76051,0
2142,31032019 0600,26.439066,95.71048,0
2143,31032019 0700,26.899065,93.0378,0
2144,31032019 0800,27.959066,86.96337,0
2145,31032019 0900,29.499065,77.790794,0
2146,31032019 1000,29.819065,77.18937,1
2147,31032019 1100,29.689066,77.21731,0
2148,31032019 1200,29.919065,72.128426,0
2149,31032019 1300,30.149065,74.17568,0
2150,31032019 1400,29.799067,74.43187,1
2151,31032019 1500,29.229065,78.92098,0
2152,31032019 1600,28.789066,82.613205,1
2153,31032019 1700,28.089066,83.97748,1
2154,31032019 1800,27.729065,84.64614,1
2155,31032019 1900,27.879066,85.47081,0
2156,31032019 2000,27.859066,86.852234,0
2157,31032019 2100,27.519066,89.816055,0
2158,31032019 2200,27.269066,91.902596,0
2159,31032019 2300,26.929066,91.99603,0
2160,01042019 0000,26.289066,93.62546,0
2161,01042019 0100,26.029066,93.39323,0
2162,01042019 0200,25.789066,93.38438,0
2163,01042019 0300,25.419065,93.87545,0
2164,01042019 0400,25.249065,94.66079,0
2165,01042019 0500,25.789066,95.92593,0
2166,01042019 0600,26.019066,95.13442,0
2167,01042019 0700,26.569065,93.69082,0
2168,01042019 0800,27.279066,89.5351,0
2169,01042019 0900,29.439066,74.33176,0
2170,01042019 1000,29.689066,70.12391,0
2171,01042019 1100,30.319065,66.61512,0
2172,01042019 1200,31.479065,59.68223,0
2173,01042019 1300,32.099068,58.354633,0
2174,01042019 1400,31.649065,60.33792,0
2175,01042019 1500,31.209066,62.811535,0
2176,01042019 1600,29.459066,67.91446,0
2177,01042019 1700,27.969067,76.69838,0
2178,01042019 1800,27.439066,79.8819,0
2179,01042019 1900,27.219067,84.49619,0
2180,01042019 2000,26.909065,87.661736,0
2181,01042019 2100,26.049067,92.39578,0
2182,01042019 2200,25.999065,92.7808,0
2183,01042019 2300,25.769066,92.66031,0
2184,02042019 0000,25.429066,95.11995,0
2185,02042019 0100,25.989065,94.006676,0
2186,02042019 0200,25.589066,94.33146,0
2187,02042019 0300,26.089066,92.83988,0
2188,02042019 0400,26.129066,91.903984,0
2189,02042019 0500,26.359066,89.47678,0
2190,02042019 0600,26.219067,89.78986,0
2191,02042019 0700,26.229065,89.52204,1
2192,02042019 0800,26.659065,90.732346,1
2193,02042019 0900,29.659065,74.321365,1
2194,02042019 1000,29.659065,71.91217,1
2195,02042019 1100,30.439066,71.14441,1
2196,02042019 1200,31.309065,65.65439,0
2197,02042019 1300,31.439066,64.935486,1
2198,02042019 1400,30.399065,68.95535,0
2199,02042019 1500,29.939066,76.15786,0
2200,02042019 1600,30.049067,74.33726,0
2201,02042019 1700,28.439066,81.84135,0
2202,02042019 1800,27.889067,81.877396,0
2203,02042019 1900,27.889067,82.270134,0
2204,02042019 2000,27.879066,81.19287,0
2205,02042019 2100,27.639067,84.68812,0
2206,02042019 2200,26.919065,88.18763,0
2207,02042019 2300,26.369066,88.359184,0
2208,03042019 0000,26.029066,85.250885,0
2209,03042019 0100,25.929066,86.79867,0
2210,03042019 0200,25.299067,89.89446,0
2211,03042019 0300,24.599066,91.663284,0
2212,03042019 0400,24.939066,89.113976,0
2213,03042019 0500,26.119066,88.76644,0
2214,03042019 0600,25.459066,93.48398,0
2215,03042019 0700,26.199066,90.76112,0
2216,03042019 0800,26.809065,88.76091,0
2217,03042019 0900,30.029066,70.77637,0
2218,03042019 1000,30.589066,66.98912,0
2219,03042019 1100,31.419065,64.348946,0
2220,03042019 1200,32.719067,57.445145,0
2221,03042019 1300,32.989067,56.988857,0
2222,03042019 1400,33.009068,56.650364,0
2223,03042019 1500,31.539066,63.64227,0
2224,03042019 1600,30.639067,67.28132,0
2225,03042019 1700,27.449066,79.97943,0
2226,03042019 1800,26.939066,83.36009,0
2227,03042019 1900,26.709066,85.518906,0
2228,03042019 2000,27.369066,81.72042,0
2229,03042019 2100,27.449066,82.56754,0
2230,03042019 2200,27.409065,82.31587,0
2231,03042019 2300,26.489065,87.472244,0
2232,04042019 0000,25.809065,91.39464,0
2233,04042019 0100,25.309065,92.30736,0
2234,04042019 0200,25.289066,91.58783,0
2235,04042019 0300,25.149065,92.24457,0
2236,04042019 0400,24.819065,92.11807,0
2237,04042019 0500,26.249065,85.889915,0
2238,04042019 0600,26.269066,85.891685,0
2239,04042019 0700,26.549067,84.17728,0
2240,04042019 0800,27.579065,81.30407,0
2241,04042019 0900,29.839066,68.68709,0
2242,04042019 1000,30.849066,64.77804,0
2243,04042019 1100,31.369066,62.95888,0
2244,04042019 1200,32.83907,56.508305,0
2245,04042019 1300,31.999065,57.105743,0
2246,04042019 1400,32.17907,58.125866,0
2247,04042019 1500,31.499065,60.30496,0
2248,04042019 1600,30.439066,64.85195,0
2249,04042019 1700,28.699066,75.3412,0
2250,04042019 1800,28.209066,76.27216,0
2251,04042019 1900,27.949066,78.75441,0
2252,04042019 2000,27.979065,79.18532,0
2253,04042019 2100,27.529066,84.57656,0
2254,04042019 2200,27.109066,86.11981,0
2255,04042019 2300,27.039066,83.822365,0
2256,05042019 0000,26.559065,83.67268,0
2257,05042019 0100,26.359066,83.55118,0
2258,05042019 0200,26.419065,83.25536,0
2259,05042019 0300,26.199066,84.09156,0
2260,05042019 0400,26.109066,84.438866,0
2261,05042019 0500,26.689066,83.133385,0
2262,05042019 0600,25.889067,86.273445,0
2263,05042019 0700,27.219067,79.90247,0
2264,05042019 0800,28.199066,77.287346,0
2265,05042019 0900,30.629066,64.11047,0
2266,05042019 1000,31.249065,62.027824,0
2267,05042019 1100,31.569065,61.461887,0
2268,05042019 1200,33.58907,53.102478,0
2269,05042019 1300,33.449066,53.846725,0
2270,05042019 1400,32.919067,54.641037,0
2271,05042019 1500,32.829067,57.19336,0
2272,05042019 1600,32.599068,59.8218,0
2273,05042019 1700,29.959066,73.35346,0
2274,05042019 1800,29.359066,75.214676,0
2275,05042019 1900,29.119066,75.63036,0
2276,05042019 2000,29.129066,74.95506,0
2277,05042019 2100,28.619066,79.2673,0
2278,05042019 2200,27.919065,82.22427,0
2279,05042019 2300,27.089066,86.22115,0
2280,06042019 0000,26.949066,87.038345,0
2281,06042019 0100,27.059065,82.87311,0
2282,06042019 0200,26.929066,83.40919,0
2283,06042019 0300,26.219067,86.40582,0
2284,06042019 0400,25.859066,88.16302,0
2285,06042019 0500,25.359066,93.312294,0
2286,06042019 0600,25.929066,90.69174,0
2287,06042019 0700,26.579065,87.95208,0
2288,06042019 0800,27.299067,87.848076,0
2289,06042019 0900,30.529066,67.381905,0
2290,06042019 1000,31.269066,64.862465,0
2291,06042019 1100,31.379066,64.10905,0
2292,06042019 1200,32.539066,59.952732,0
2293,06042019 1300,32.67907,59.052395,0
2294,06042019 1400,32.509068,59.76597,0
2295,06042019 1500,31.439066,65.36559,0
2296,06042019 1600,30.779066,68.03893,0
2297,06042019 1700,28.949066,75.650505,0
2298,06042019 1800,28.899065,77.98849,0
2299,06042019 1900,28.359066,79.5192,0
2300,06042019 2000,28.449066,79.62575,0
2301,06042019 2100,27.829065,82.21435,0
2302,06042019 2200,27.089066,83.82741,0
2303,06042019 2300,26.529066,85.553986,0
2304,07042019 0000,25.839066,87.63225,0
2305,07042019 0100,25.999065,85.29957,0
2306,07042019 0200,25.679066,87.25061,0
2307,07042019 0300,25.069065,88.21092,0
2308,07042019 0400,24.609066,90.34221,0
2309,07042019 0500,25.299067,88.548416,0
2310,07042019 0600,25.509066,88.030785,0
2311,07042019 0700,26.629066,80.361694,0
2312,07042019 0800,27.519066,76.49457,0
2313,07042019 0900,30.479065,59.713615,0
2314,07042019 1000,31.699066,56.070457,0
2315,07042019 1100,32.309067,54.428524,0
2316,07042019 1200,33.609066,50.553967,0
2317,07042019 1300,34.239067,50.007225,0
2318,07042019 1400,33.72907,53.4916,0
2319,07042019 1500,32.969067,57.225533,0
2320,07042019 1600,31.419065,61.57837,0
2321,07042019 1700,29.709066,72.65762,0
2322,07042019 1800,29.469067,75.36621,0
2323,07042019 1900,29.319065,75.97726,0
2324,07042019 2000,28.749065,79.28388,0
2325,07042019 2100,28.169065,83.78567,0
2326,07042019 2200,27.789066,85.66655,0
2327,07042019 2300,27.049067,86.89046,0
2328,08042019 0000,26.429066,89.054,0
2329,08042019 0100,26.459066,89.32278,0
2330,08042019 0200,26.249065,89.684296,0
2331,08042019 0300,25.589066,90.78157,0
2332,08042019 0400,25.429066,90.8272,0
2333,08042019 0500,25.509066,91.81919,0
2334,08042019 0600,26.059065,90.42784,0
2335,08042019 0700,26.829065,85.376,0
2336,08042019 0800,27.349066,83.90387,0
2337,08042019 0900,30.239065,70.81274,0
2338,08042019 1000,32.109066,62.88611,0
2339,08042019 1100,32.81907,60.23074,0
2340,08042019 1200,33.61907,56.62076,0
2341,08042019 1300,33.969067,56.058422,0
2342,08042019 1400,33.759068,57.097095,0
2343,08042019 1500,32.40907,61.125633,0
2344,08042019 1600,31.849066,61.931084,0
2345,08042019 1700,30.299067,69.8117,0
2346,08042019 1800,30.359066,69.864265,0
2347,08042019 1900,30.129066,72.3361,0
2348,08042019 2000,30.129066,73.81966,0
2349,08042019 2100,29.779066,75.5924,0
2350,08042019 2200,28.739065,79.14074,0
2351,08042019 2300,28.189066,79.212296,0
2352,09042019 0000,27.179066,83.98744,0
2353,09042019 0100,26.999065,85.39147,0
2354,09042019 0200,26.639067,85.46122,0
2355,09042019 0300,26.169065,88.39785,0
2356,09042019 0400,25.929066,89.07379,0
2357,09042019 0500,26.649065,87.22304,0
2358,09042019 0600,27.039066,85.54867,0
2359,09042019 0700,27.599066,82.831474,0
2360,09042019 0800,28.269066,81.87112,0
2361,09042019 0900,32.149067,66.25189,0
2362,09042019 1000,33.169067,63.03044,0
2363,09042019 1100,33.509068,61.69079,0
2364,09042019 1200,34.719067,58.626514,0
2365,09042019 1300,34.20907,59.63912,0
2366,09042019 1400,33.419067,60.361317,0
2367,09042019 1500,32.47907,58.475918,0
2368,09042019 1600,31.869066,58.302418,0
2369,09042019 1700,31.019066,64.15151,0
2370,09042019 1800,30.319065,62.130554,0
2371,09042019 1900,30.659065,62.165417,0
2372,09042019 2000,29.889067,64.426674,0
2373,09042019 2100,29.209066,70.54818,0
2374,09042019 2200,28.499065,76.774185,0
2375,09042019 2300,28.199066,77.56664,0
2376,10042019 0000,27.369066,83.00574,0
2377,10042019 0100,27.139067,84.74199,0
2378,10042019 0200,27.299067,85.72552,0
2379,10042019 0300,26.559065,89.11597,0
2380,10042019 0400,26.549067,89.649506,0
2381,10042019 0500,27.129066,87.41723,0
2382,10042019 0600,27.589066,85.088745,0
2383,10042019 0700,28.049067,82.0423,0
2384,10042019 0800,28.769066,79.90374,0
2385,10042019 0900,32.559067,64.3863,0
2386,10042019 1000,33.309067,60.953484,0
2387,10042019 1100,33.92907,58.590366,0
2388,10042019 1200,35.219067,54.13956,0
2389,10042019 1300,34.90907,54.71756,0
2390,10042019 1400,33.399067,57.49667,0
2391,10042019 1500,31.689066,62.722908,0
2392,10042019 1600,31.379066,62.16805,0
2393,10042019 1700,30.859066,62.96628,0
2394,10042019 1800,30.459066,62.691597,0
2395,10042019 1900,30.019066,65.55725,0
2396,10042019 2000,29.739065,67.72114,0
2397,10042019 2100,29.209066,72.053055,0
2398,10042019 2200,28.049067,77.08045,0
2399,10042019 2300,27.369066,79.63281,0
2400,11042019 0000,26.699066,85.10815,0
2401,11042019 0100,26.589066,86.38537,0
2402,11042019 0200,26.479065,86.73984,0
2403,11042019 0300,26.049067,89.028435,0
2404,11042019 0400,25.809065,90.84834,0
2405,11042019 0500,27.039066,87.097565,0
2406,11042019 0600,27.499065,85.33481,0
2407,11042019 0700,27.809065,82.95294,0
2408,11042019 0800,28.229065,81.3307,0
2409,11042019 0900,32.039066,66.388794,0
2410,11042019 1000,33.24907,61.23247,0
2411,11042019 1100,33.99907,57.598633,0
2412,11042019 1200,35.009068,52.33304,0
2413,11042019 1300,35.599068,49.354904,0
2414,11042019 1400,35.309067,47.3198,0
2415,11042019 1500,33.509068,50.282578,0
2416,11042019 1600,32.79907,53.298695,0
2417,11042019 1700,30.819065,62.996033,0
2418,11042019 1800,30.859066,62.17033,0
2419,11042019 1900,30.309065,64.31718,0
2420,11042019 2000,29.779066,67.9747,0
2421,11042019 2100,29.189066,73.759705,0
2422,11042019 2200,28.959066,75.742744,0
2423,11042019 2300,28.229065,79.45514,0
2424,12042019 0000,27.599066,82.98037,0
2425,12042019 0100,27.229065,84.39603,0
2426,12042019 0200,27.389067,85.37582,0
2427,12042019 0300,26.609066,88.58809,0
2428,12042019 0400,26.339066,89.95861,0
2429,12042019 0500,26.519066,90.400345,0
2430,12042019 0600,27.099066,88.88654,0
2431,12042019 0700,27.999065,84.974594,0
2432,12042019 0800,28.739065,82.2162,0
2433,12042019 0900,31.689066,68.81909,0
2434,12042019 1000,33.009068,64.285194,0
2435,12042019 1100,33.439068,61.970535,0
2436,12042019 1200,34.379066,58.86555,0
2437,12042019 1300,34.039066,61.14591,0
2438,12042019 1400,33.269066,61.38313,0
2439,12042019 1500,32.15907,62.82111,0
2440,12042019 1600,31.829065,62.865547,0
2441,12042019 1700,30.599066,72.97612,0
2442,12042019 1800,30.749065,70.73154,0
2443,12042019 1900,30.619066,72.45983,0
2444,12042019 2000,30.549067,75.48132,0
2445,12042019 2100,29.679066,81.59225,0
2446,12042019 2200,28.809065,85.45206,0
2447,12042019 2300,28.689066,86.71318,0
2448,13042019 0000,28.319065,89.28294,0
2449,13042019 0100,28.189066,91.189926,0
2450,13042019 0200,28.269066,91.570244,0
2451,13042019 0300,27.919065,93.40538,0
2452,13042019 0400,27.809065,93.787125,0
2453,13042019 0500,27.809065,94.78497,0
2454,13042019 0600,27.909065,93.95586,0
2455,13042019 0700,28.479065,89.08283,0
2456,13042019 0800,29.049067,84.81989,0
2457,13042019 0900,31.669065,70.1366,0
2458,13042019 1000,32.649067,66.38744,0
2459,13042019 1100,33.129066,62.053165,0
2460,13042019 1200,34.97907,54.50525,0
2461,13042019 1300,35.129066,53.698578,0
2462,13042019 1400,34.649067,56.451557,0
2463,13042019 1500,33.419067,60.795403,0
2464,13042019 1600,33.199066,62.811913,0
2465,13042019 1700,30.639067,75.36047,0
2466,13042019 1800,30.289066,77.34567,0
2467,13042019 1900,30.299067,76.981445,0
2468,13042019 2000,30.369066,75.813866,0
2469,13042019 2100,30.209066,77.70201,0
2470,13042019 2200,29.539066,80.90367,0
2471,13042019 2300,29.049067,82.34753,0
2472,14042019 0000,28.539066,84.62202,0
2473,14042019 0100,28.139067,87.64998,0
2474,14042019 0200,27.809065,90.0996,0
2475,14042019 0300,27.559065,92.13341,0
2476,14042019 0400,27.589066,92.68035,0
2477,14042019 0500,28.189066,89.327446,0
2478,14042019 0600,28.449066,87.77662,0
2479,14042019 0700,28.559065,86.65153,0
2480,14042019 0800,29.089066,83.67866,0
2481,14042019 0900,31.839066,69.668655,0
2482,14042019 1000,33.04907,66.58194,0
2483,14042019 1100,33.379066,64.66513,0
2484,14042019 1200,34.769066,59.83211,0
2485,14042019 1300,34.349068,61.904137,0
2486,14042019 1400,33.15907,62.57957,0
2487,14042019 1500,31.239065,68.12435,0
2488,14042019 1600,31.199066,66.30588,0
2489,14042019 1700,30.279066,71.330154,0
2490,14042019 1800,30.099066,71.12882,0
2491,14042019 1900,29.739065,71.96878,0
2492,14042019 2000,29.329065,74.716515,0
2493,14042019 2100,29.149065,79.66573,0
2494,14042019 2200,28.589066,81.663376,0
2495,14042019 2300,28.019066,85.02701,0
2496,15042019 0000,27.449066,88.804436,0
2497,15042019 0100,27.699066,88.87393,0
2498,15042019 0200,27.279066,90.76619,0
2499,15042019 0300,26.819065,92.15509,0
2500,15042019 0400,26.659065,92.58733,0
2501,15042019 0500,27.239065,91.62935,0
2502,15042019 0600,27.409065,89.809395,0
2503,15042019 0700,28.179066,85.19341,0
2504,15042019 0800,29.119066,80.950714,0
2505,15042019 0900,32.439068,64.8245,0
2506,15042019 1000,33.489067,62.5365,0
2507,15042019 1100,33.689068,61.399265,0
2508,15042019 1200,34.49907,57.71176,0
2509,15042019 1300,34.759068,60.078506,0
2510,15042019 1400,35.079067,58.39397,0
2511,15042019 1500,33.31907,61.908398,0
2512,15042019 1600,32.489067,62.92741,0
2513,15042019 1700,31.559065,66.17728,0
2514,15042019 1800,30.899065,64.476265,0
2515,15042019 1900,30.759066,65.1911,0
2516,15042019 2000,30.389067,68.25286,0
2517,15042019 2100,30.039066,73.80554,0
2518,15042019 2200,29.409065,78.70981,0
2519,15042019 2300,28.899065,81.214226,0
2520,16042019 0000,28.489065,84.96929,0
2521,16042019 0100,28.449066,87.002045,0
2522,16042019 0200,28.129066,87.909035,0
2523,16042019 0300,27.739065,89.08755,0
2524,16042019 0400,27.599066,89.874115,0
2525,16042019 0500,28.429066,86.23176,0
2526,16042019 0600,28.649065,85.843185,0
2527,16042019 0700,29.339066,82.76936,0
2528,16042019 0800,30.049067,77.6344,0
2529,16042019 0900,33.31907,61.101368,0
2530,16042019 1000,33.67907,59.4518,0
2531,16042019 1100,34.019066,58.540478,0
2532,16042019 1200,34.939068,55.118847,0
2533,16042019 1300,35.519066,53.34334,0
2534,16042019 1400,35.24907,53.598713,0
2535,16042019 1500,34.88907,58.247818,0
2536,16042019 1600,33.72907,58.65086,0
2537,16042019 1700,31.639067,72.28293,0
2538,16042019 1800,30.969067,71.44701,0
2539,16042019 1900,30.829065,72.15,0
2540,16042019 2000,30.879066,71.68746,0
2541,16042019 2100,30.379066,74.60947,0
2542,16042019 2200,29.189066,82.753586,0
2543,16042019 2300,29.159065,80.09445,0
2544,17042019 0000,28.599066,84.02766,0
2545,17042019 0100,28.489065,86.08383,0
2546,17042019 0200,28.389067,88.08384,0
2547,17042019 0300,28.489065,89.18852,0
2548,17042019 0400,28.019066,91.39666,0
2549,17042019 0500,28.669065,90.14897,0
2550,17042019 0600,29.119066,88.18718,0
2551,17042019 0700,29.669065,85.376816,0
2552,17042019 0800,30.659065,79.4764,0
2553,17042019 0900,32.45907,69.08028,0
2554,17042019 1000,33.13907,68.310776,0
2555,17042019 1100,33.54907,63.25854,0
2556,17042019 1200,34.65907,60.1637,0
2557,17042019 1300,34.769066,58.916794,0
2558,17042019 1400,34.269066,57.970478,0
2559,17042019 1500,32.379066,61.969093,0
2560,17042019 1600,32.129066,61.13886,0
2561,17042019 1700,31.179066,70.25977,0
2562,17042019 1800,31.029066,69.234886,0
2563,17042019 1900,30.719067,70.684166,0
2564,17042019 2000,30.499065,73.04697,0
2565,17042019 2100,29.579065,76.7894,0
2566,17042019 2200,29.309065,78.55644,0
2567,17042019 2300,28.749065,81.00384,0
2568,18042019 0000,28.699066,83.63972,0
2569,18042019 0100,28.569065,85.329704,0
2570,18042019 0200,28.229065,86.7789,0
2571,18042019 0300,27.829065,89.04068,0
2572,18042019 0400,27.799067,90.41924,0
2573,18042019 0500,28.499065,84.919846,0
2574,18042019 0600,28.729065,83.39509,0
2575,18042019 0700,29.009066,81.371765,0
2576,18042019 0800,29.779066,78.245476,0
2577,18042019 0900,33.509068,61.03275,0
2578,18042019 1000,34.90907,56.84906,0
2579,18042019 1100,35.45907,53.520695,0
2580,18042019 1200,37.259068,46.29047,0
2581,18042019 1300,37.289066,45.196156,0
2582,18042019 1400,36.90907,46.396263,0
2583,18042019 1500,36.469067,48.308548,0
2584,18042019 1600,35.629066,51.796062,0
2585,18042019 1700,33.86907,56.91704,0
2586,18042019 1800,33.469067,55.337563,0
2587,18042019 1900,33.079067,56.90649,0
2588,18042019 2000,32.719067,59.920197,0
2589,18042019 2100,32.019066,65.71508,0
2590,18042019 2200,31.119066,70.58482,0
2591,18042019 2300,30.479065,73.17439,0
2592,19042019 0000,29.959066,74.500885,0
2593,19042019 0100,29.639067,76.296234,0
2594,19042019 0200,29.199066,78.72936,0
2595,19042019 0300,28.809065,81.34889,0
2596,19042019 0400,28.439066,83.56395,0
2597,19042019 0500,30.009066,78.88066,0
2598,19042019 0600,30.599066,76.43317,0
2599,19042019 0700,31.689066,69.518135,0
2600,19042019 0800,33.15907,63.02837,0
2601,19042019 0900,36.739067,48.05805,0
2602,19042019 1000,37.809067,47.04614,0
2603,19042019 1100,38.469067,45.936142,0
2604,19042019 1200,38.86907,40.78449,0
2605,19042019 1300,38.40907,40.540222,0
2606,19042019 1400,38.349068,41.59449,0
2607,19042019 1500,36.72907,48.084396,0
2608,19042019 1600,35.17907,54.715717,0
2609,19042019 1700,33.149067,59.620136,0
2610,19042019 1800,33.239067,56.396584,0
2611,19042019 1900,32.879066,59.16811,0
2612,19042019 2000,32.829067,60.341454,0
2613,19042019 2100,32.31907,68.08031,0
2614,19042019 2200,31.529066,73.29783,0
2615,19042019 2300,30.939066,75.71727,0
2616,20042019 0000,30.769066,78.0987,0
2617,20042019 0100,30.269066,77.94034,0
2618,20042019 0200,29.909065,79.52416,0
2619,20042019 0300,29.269066,81.304924,0
2620,20042019 0400,28.879066,82.57378,0
2621,20042019 0500,30.039066,83.37965,0
